Hotel Name,Email,Website,Phone,Rating,Price Level,Address,Sent
Hotel NH Collection Barcelona Gran Hotel Calderón,cro.jnb@minorhotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,groupsales.be@minor-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,groupsales.de@minor-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,reservierungen@minor-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhbrusselseuberlaymont@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,groupsales.ie@minor-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhlastablas@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,groupsales.fr@minor-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,dataprotection@minor-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhcollectionpaseodelprado@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhleeuwenhorst@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhcollectionconstanza@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,groupsales.es@minor-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,minordiscovery@minor-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,groupsales.it@minor-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhberlincityost@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nheixample@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhalcorcon@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhsantsbarcelona@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,groupsales.mercosur@minor-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhprincipedevergara@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhowamsterdamrai@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,krasnapolsky@anantara-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhcaransa@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhbrusselsairport@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhzurbano@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhcollectionberlinfriedrich@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhcollectioncolon@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhberlinkurfuerstendamm@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,groupsales.uk@minor-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,groupsales.blx@minor-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,nhowbrusselsbloom@nh-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel NH Collection Barcelona Gran Hotel Calderón,groupsales.pt@minor-hotels.com,https://www.nh-hotels.com/en/hotel/nh-collection-barcelona-gran-hotel-calderon?utm_campaign=local-gmb&utm_medium=organic_search&utm_source=google_gmb,933 01 00 00,4.5,,"Rambla de Catalunya, 26, Eixample, 08007 Barcelona, Spain",No
Hotel ILUNION Barcelona,contactcenter@ilunionhotels.com,https://www.ilunionbarcelona.com/?partner=5989&utm_source=google&utm_medium=organic&utm_campaign=GoogleMyBusiness&utm_content=barcelona,932 43 88 00,4.2,,"Carrer de Ramon Turró, 196, 198, Sant Martí, 08005 Barcelona, Spain",No
Hotel ILUNION Barcelona,recepcionbarcelona@ilunionhotels.com,https://www.ilunionbarcelona.com/?partner=5989&utm_source=google&utm_medium=organic&utm_campaign=GoogleMyBusiness&utm_content=barcelona,932 43 88 00,4.2,,"Carrer de Ramon Turró, 196, 198, Sant Martí, 08005 Barcelona, Spain",No
Barcelo Raval,ejemplo@domain.comcontinuar,https://www.barcelo.com/es-es/barcelo-raval/?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=7289,933 20 14 90,4.3,,"Rambla del Raval, 17, 21, Ciutat Vella, 08001 Barcelona, Spain",Yes
Barcelo Raval,ejemplo@domain.com,https://www.barcelo.com/es-es/barcelo-raval/?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=7289,933 20 14 90,4.3,,"Rambla del Raval, 17, 21, Ciutat Vella, 08001 Barcelona, Spain",Yes
Barcelo Raval,%20raval.events@barcelo.com,https://www.barcelo.com/es-es/barcelo-raval/?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=7289,933 20 14 90,4.3,,"Rambla del Raval, 17, 21, Ciutat Vella, 08001 Barcelona, Spain",No
Barcelo Raval,raval@barcelo.com,https://www.barcelo.com/es-es/barcelo-raval/?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=7289,933 20 14 90,4.3,,"Rambla del Raval, 17, 21, Ciutat Vella, 08001 Barcelona, Spain",No
Barcelo Raval,raval.events@barcelo.com,https://www.barcelo.com/es-es/barcelo-raval/?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=7289,933 20 14 90,4.3,,"Rambla del Raval, 17, 21, Ciutat Vella, 08001 Barcelona, Spain",No
Barcelo Raval,dpo@barcelo.comfinalidades,https://www.barcelo.com/es-es/barcelo-raval/?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=7289,933 20 14 90,4.3,,"Rambla del Raval, 17, 21, Ciutat Vella, 08001 Barcelona, Spain",Yes
Barcelo Raval,sac8@barcelo.com,https://www.barcelo.com/es-es/barcelo-raval/?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=7289,933 20 14 90,4.3,,"Rambla del Raval, 17, 21, Ciutat Vella, 08001 Barcelona, Spain",Yes
Barcelo Raval,info@barceloprorewards.com,https://www.barcelo.com/es-es/barcelo-raval/?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=7289,933 20 14 90,4.3,,"Rambla del Raval, 17, 21, Ciutat Vella, 08001 Barcelona, Spain",Yes
Barcelo Raval,dpo@barcelo.coma,https://www.barcelo.com/es-es/barcelo-raval/?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=7289,933 20 14 90,4.3,,"Rambla del Raval, 17, 21, Ciutat Vella, 08001 Barcelona, Spain",Yes
Barcelo Raval,barcelopro@barcelo.com,https://www.barcelo.com/es-es/barcelo-raval/?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=7289,933 20 14 90,4.3,,"Rambla del Raval, 17, 21, Ciutat Vella, 08001 Barcelona, Spain",Yes
La França Travellers,info@lafransatravellers.com,http://www.lafransatravellers.com/,934 23 14 16,4.1,,"Carrer de la França Xica, 38-40, Sants-Montjuïc, 08004 Barcelona, Spain",No
Hotel SB Diagonal Zero Barcelona,zero@sbhotels.es,https://www.sb-hotels.com/hoteles/barcelona/diagonal-zero/?utm_source=google&utm_medium=organic&utm_campaign=local-gmb,935 07 80 00,4.1,,"Pl. de Llevant, s/n, Planta -1, Sant Martí, 08019 Barcelona, Spain",No
Hotel SB Diagonal Zero Barcelona,reservations.zero@sbhotels.es,https://www.sb-hotels.com/hoteles/barcelona/diagonal-zero/?utm_source=google&utm_medium=organic&utm_campaign=local-gmb,935 07 80 00,4.1,,"Pl. de Llevant, s/n, Planta -1, Sant Martí, 08019 Barcelona, Spain",No
Hotel Catalonia Castellnou,hello@bookinghello.comrelacionado,https://www.cataloniahotels.com/es/hotel/catalonia-castellnou?mb=1?utm_source=googlemaps&utm_medium=organic&utm_campaign=CAS,932 03 05 50,4.4,,"Carrer de Castellnou, 61, Sarrià-Sant Gervasi, 08017 Barcelona, Spain",Yes
Hotel Catalonia Castellnou,booking@cataloniahotels.com,https://www.cataloniahotels.com/es/hotel/catalonia-castellnou?mb=1?utm_source=googlemaps&utm_medium=organic&utm_campaign=CAS,932 03 05 50,4.4,,"Carrer de Castellnou, 61, Sarrià-Sant Gervasi, 08017 Barcelona, Spain",Yes
Hotel Catalonia Castellnou,mexico.eventos@cataloniahotels.com,https://www.cataloniahotels.com/es/hotel/catalonia-castellnou?mb=1?utm_source=googlemaps&utm_medium=organic&utm_campaign=CAS,932 03 05 50,4.4,,"Carrer de Castellnou, 61, Sarrià-Sant Gervasi, 08017 Barcelona, Spain",Yes
Hotel Catalonia Castellnou,congresos@cataloniahotels.com,https://www.cataloniahotels.com/es/hotel/catalonia-castellnou?mb=1?utm_source=googlemaps&utm_medium=organic&utm_campaign=CAS,932 03 05 50,4.4,,"Carrer de Castellnou, 61, Sarrià-Sant Gervasi, 08017 Barcelona, Spain",Yes
Hotel Catalonia Castellnou,weddingscaribbean@cataloniahotels.com,https://www.cataloniahotels.com/es/hotel/catalonia-castellnou?mb=1?utm_source=googlemaps&utm_medium=organic&utm_campaign=CAS,932 03 05 50,4.4,,"Carrer de Castellnou, 61, Sarrià-Sant Gervasi, 08017 Barcelona, Spain",Yes
Hotel Catalonia Castellnou,dominicana.eventos@cataloniahotels.com,https://www.cataloniahotels.com/es/hotel/catalonia-castellnou?mb=1?utm_source=googlemaps&utm_medium=organic&utm_campaign=CAS,932 03 05 50,4.4,,"Carrer de Castellnou, 61, Sarrià-Sant Gervasi, 08017 Barcelona, Spain",Yes
Hotel Catalonia Castellnou,castellnou@cataloniahotels.com,https://www.cataloniahotels.com/es/hotel/catalonia-castellnou?mb=1?utm_source=googlemaps&utm_medium=organic&utm_campaign=CAS,932 03 05 50,4.4,,"Carrer de Castellnou, 61, Sarrià-Sant Gervasi, 08017 Barcelona, Spain",No
Pestana Arena Barcelona,alvor.parque@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,recepcao.stamaria@pousadas.pt,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,reservas.pousadasaosebastiao@pousadas.pt,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,resorts.madeira@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,info@pestanagolf.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,pousadacondedeourem@gmail.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.pousadaporto@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.palaciodofreixo@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,recepcao.ria@pousadas.pt,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.comporta@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.studios@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.miramar@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,recepcao.sbento@pousadas.pt,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,pousada.castelo.alvito@gmail.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,reservas.tropico@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,recepcao.stamarinha@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.sintra@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.royal@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.castelo@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.vilalido@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.bay@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,reservations.casablanca@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.carlton@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.pousadasestrela@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.pestanacr7funchal@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.vilasol@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,recepcao.stacruz@pousadas.pt,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.lisboavintage@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,info@gpousada.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,grupos.arena@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,res.barcelona@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,recepcao.dmaria@pousadas.pt,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,pestana.equador@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
Pestana Arena Barcelona,fo.viana@pestana.com,https://www.pestana.com/en/hotel/pestana-arena-barcelona?utm_campaign=pestana-arena-barcelona-partoo&utm_medium=organicsearch,932 89 39 21,4.4,,"Carrer del Consell de Cent, 51-53, Sants-Montjuïc, 08014 Barcelona, Spain",No
